Display Name,Family,Subfamily,Pref. Family,Pref. Subfamily,Version,Vendor ID,Styles,Width,Weight,Blocks,Characters,Glyphs
文鼎书林宋体_U (Regular),文鼎书林宋体_U,Regular,文鼎书林宋体,Black,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎书宋 (Regular),文鼎书宋,Regular,文鼎书宋,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
文鼎书苑宋H16_H (Regular),文鼎书苑宋H16_H,Regular,文鼎书苑宋H16,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),27,7627,7663
文鼎书苑宋H32_H (Regular),文鼎书苑宋H32_H,Regular,文鼎书苑宋H32,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),27,7627,7663
文鼎书苑宋H46_H (Regular),文鼎书苑宋H46_H,Regular,文鼎书苑宋H46,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),27,7627,7663
文鼎书苑宋H62_H (Regular),文鼎书苑宋H62_H,Regular,文鼎书苑宋H62,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),27,7627,7663
文鼎谁的字体_M (Regular),文鼎谁的字体_M,Regular,文鼎谁的字体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
文鼎水管体_B (Regular),文鼎水管体_B,Regular,文鼎水管体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎特粗勘亭流体 (Regular),文鼎特粗勘亭流体,Regular,文鼎勘亭流体,Black,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎特粗圆 (Regular),文鼎特粗圆,Regular,文鼎圆体,Black,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎特勘亭流体 (Regular),文鼎特勘亭流体,Regular,文鼎勘亭流体,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎特毛楷体 (Regular),文鼎特毛楷体,Regular,文鼎毛楷体,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎特甜妞体 (Regular),文鼎特甜妞体,Regular,文鼎甜妞体,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎特颜楷 (Regular),文鼎特颜楷,Regular,文鼎颜楷,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎特圆 (Regular),文鼎特圆,Regular,文鼎圆体,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎甜心体_U (Regular),文鼎甜心体_U,Regular,文鼎甜心体,Black,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7610
文鼎习字体_U (Regular),文鼎习字体_U,Regular,文鼎习字体,Black,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎喜羊羊_H (Regular),文鼎喜羊羊_H,Regular,文鼎喜羊羊,Heavy,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7610
文鼎细仿宋 (Regular),文鼎细仿宋,Regular,文鼎仿宋,Light,Version 1.00,ARPH,Regular,5 (Medium),300 (Light),28,7580,7766
文鼎细钢笔行楷 (Regular),文鼎细钢笔行楷,Regular,文鼎钢笔行楷,Light,Version 1.00,ARPH,Regular,5 (Medium),300 (Light),28,7580,7766
文鼎细圆 (Regular),文鼎细圆,Regular,文鼎圆体,Light,Version 1.00,ARPH,Regular,5 (Medium),300 (Light),27,7578,7766
文鼎香肠体_B (Regular),文鼎香肠体_B,Regular,文鼎香肠体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎潇洒体_M (Regular),文鼎潇洒体_M,Regular,文鼎潇洒体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
文鼎斜线像素12_M (Regular),文鼎斜线像素12_M,Regular,文鼎斜线像素12,Medium,Version 1.20,ARPH,Regular,5 (Medium),400 (Normal),26,7554,7609
文鼎新黑体_U (Regular),文鼎新黑体_U,Regular,文鼎新黑体,Black,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),28,7580,7766
文鼎新艺体_U (Regular),文鼎新艺体_U,Regular,文鼎新艺体,Black,Version 1.00,ARPH,Regular,5 (Medium),900 (Black),27,7578,7766
文鼎淹水体_E (Regular),文鼎淹水体_E,Regular,文鼎淹水体,Extra-bold,Version 1.00,ARPH,Regular,5 (Medium),800 (Extra-bold),28,7580,7766
文鼎圆立体_B (Regular),文鼎圆立体_B,Regular,文鼎圆立体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),28,7580,7766
文鼎云黑体_B (Regular),文鼎云黑体_B,Regular,文鼎云黑体,Bold,Version 1.00,ARPH,Regular,5 (Medium),700 (Bold),27,7578,7766
文鼎中仿宋 (Regular),文鼎中仿宋,Regular,文鼎仿宋,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),27,7578,7766
文鼎中钢笔行楷 (Regular),文鼎中钢笔行楷,Regular,文鼎钢笔行楷,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
文鼎中行书 (Regular),文鼎中行书,Regular,文鼎行书,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
文鼎中楷体 (Regular),文鼎中楷体,Regular,文鼎楷体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),27,7578,7766
文鼎中楷体G30 (Regular),文鼎中楷体G30,Regular,文鼎楷体G30,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),43,29872,30048
文鼎中隶 (Regular),文鼎中隶,Regular,文鼎隶书,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),27,7578,7766
文鼎中魏碑体 (Regular),文鼎中魏碑体,Regular,文鼎魏碑体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
文鼎中圆 (Regular),文鼎中圆,Regular,文鼎圆体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
文鼎竹子体_M (Regular),文鼎竹子体_M,Regular,文鼎竹子体,Medium,Version 1.00,ARPH,Regular,5 (Medium),500 (Medium),28,7580,7766
